,True,ABE_preds,ART_preds,BAS_preds,BLA_preds,EBO_preds,EOS_preds,FGC_preds,HAC_preds,KSC_preds,LYI_preds,LYT_preds,MMZ_preds,MON_preds,MYB_preds,NGB_preds,NGS_preds,NIF_preds,OTH_preds,PEB_preds,PLM_preds,PMO_preds,Pred
104,3,0.6002611,0.99955004,0.79495484,0.4759143,0.98190904,0.99999833,0.45644557,0.66657597,1.0,1.3856712e-06,0.85147434,0.9979247,0.21089278,0.991426,0.88366705,0.9999995,0.6271287,0.9897781,0.000643085,0.871713,0.9898087,9
105,3,0.6003624,0.75896746,0.5276538,0.6240811,0.99872595,0.9999945,0.80003786,0.666708,0.9999999,0.9995994,0.96694595,0.9922201,0.8946903,0.9961132,0.8328995,0.9999982,0.36939466,0.99893874,0.9962974,0.99703836,0.9993318,16
106,3,0.60065985,0.00129651,0.45328674,0.56455827,0.99961203,0.9999335,0.5198728,0.6670894,0.99999464,1.3773877e-07,0.965578,0.99353784,0.97695804,0.9950045,0.885649,0.99887985,0.35311535,0.9969297,0.9999944,0.99330187,0.99961215,9
107,3,0.601195,0.9848738,0.08694385,0.70368594,0.9975472,0.99995947,0.30027136,0.6676582,0.99977523,0.9999521,0.98479664,0.9960974,0.89630556,0.9939155,0.22315027,0.99821556,0.8167171,0.9994068,0.9999528,0.9603892,0.92762774,2
108,3,0.6007991,0.8871753,0.97619927,0.44714636,0.99891555,0.9992015,0.6382667,0.6671864,1.0,1.2668853e-10,0.9760231,0.9999509,0.7049715,0.9988205,0.88000786,0.99987674,0.21712548,0.99781597,0.08506183,0.89276385,0.96701217,9
109,3,0.60053676,0.9355507,0.9461706,0.6012122,0.8791439,0.9997919,0.46942496,0.66723883,1.0,4.1781502e-07,0.81090057,0.9999939,0.53988844,0.7603845,0.8545352,0.99999535,0.4785607,0.99993503,0.9998393,0.92545813,0.99976486,9
110,3,0.600713,0.31051925,0.78470296,0.6469265,0.99908125,0.9998975,0.3339489,0.66723907,0.9999871,0.9997919,0.98823404,0.020175494,0.7083766,0.8987732,0.26030982,0.99999785,0.6394069,0.9998348,0.9997135,0.7832531,0.9755441,11
111,3,0.6001767,0.999065,0.99469393,0.5062737,0.999416,0.9998777,0.56156963,0.6669869,1.0,3.567472e-05,0.9314793,0.0013783579,0.75715023,0.9182011,0.96669924,0.9999964,0.4515497,0.998431,0.5788344,0.979498,0.0008996462,9
112,3,0.6002392,0.9960736,0.96999925,0.5026033,0.99327457,0.9999919,0.686359,0.6670135,1.0,0.99975866,0.9898037,0.93006474,0.594801,0.90846837,0.9414636,0.99982834,0.67720157,0.9854235,0.98673105,0.038373567,0.04312153,19
113,3,0.59963393,0.9849799,0.07739041,0.5304595,0.9945468,0.99176836,0.4011724,0.6667259,0.9999994,0.9998784,0.97756654,0.9984499,0.9465201,0.9945774,0.88912404,0.9999212,0.7699644,0.9930825,0.018423283,0.8212385,0.02103169,18
114,3,0.6003824,0.99732107,0.99847406,0.34741804,0.9323434,0.99999964,0.79322684,0.66628975,0.9999988,1.0,0.99809855,0.9999863,0.994125,0.9853204,0.9365836,1.0,0.8208573,0.9852228,4.7848545e-05,0.4307137,0.4372269,18
115,3,0.6003181,0.9798718,0.7030759,0.4819849,0.91630137,0.9977598,0.4934625,0.6671414,0.99999774,0.9689822,0.99019986,0.9997614,0.3217896,0.9898178,0.1776731,0.99999857,0.801524,0.9998721,0.2052977,0.572998,0.97108656,14
116,3,0.6006009,0.92995924,0.9520616,0.60355484,0.99619746,0.999524,0.5783244,0.6675075,1.0,0.98937607,0.24893874,0.80629045,0.34912896,0.9988018,0.94369197,0.9999987,0.11164958,0.99838626,0.9999021,0.9654187,0.9950563,16
117,3,0.60029715,0.9999988,0.9799645,0.5484776,0.74965525,0.9999982,0.6882268,0.6661097,1.0,0.18522976,0.9651067,0.9993843,0.3777491,0.9959531,0.881118,1.0,0.31823897,0.9999825,0.0064498135,0.9975776,0.299675,18
118,3,0.6001809,0.99803525,0.9478561,0.50422305,0.98561215,0.99934596,0.6016661,0.6669159,0.99946564,0.9999485,0.9934175,0.99927646,0.51556337,0.98839766,0.98120475,1.0,0.657389,0.99772984,0.40254492,0.688867,0.17918879,20
119,3,0.6005249,0.009951229,0.9763974,0.77458745,0.9813276,0.99993014,0.5656568,0.66731006,1.0,0.9986829,0.9488437,0.765058,0.9970125,0.9906391,0.09245486,0.99995804,0.30323794,0.9933636,0.9999875,0.97888,0.9999124,1
120,3,0.6000941,0.9741382,0.9318195,0.52561295,0.9569838,0.999995,0.4382075,0.66717166,0.9999999,0.99998116,0.99864274,0.99959546,0.9541235,0.9871371,0.9724913,0.9999981,0.8364008,0.9998504,0.9489343,0.6501043,0.22205995,20
121,3,0.60005087,0.99998796,0.42521322,0.50536704,0.9523983,0.9999094,0.4315736,0.6668207,1.0,0.0012624959,0.99654466,0.99993813,0.26437765,0.9827886,0.995464,1.0,0.40797353,0.83806086,3.5820972e-07,0.94021326,0.60613346,18
122,3,0.60082394,0.99998915,0.92569274,0.6238544,0.9922012,0.9999676,0.54690856,0.66717374,1.0,0.35648474,0.9695059,0.9996784,0.07828661,0.986679,0.94915485,0.9999881,0.55623263,0.9724743,0.99945694,0.90044135,0.0070536183,20
123,3,0.6005588,0.9999939,0.95648646,0.3435767,0.95492494,0.99929404,0.45518544,0.6668007,1.0,0.00013272984,0.99344134,0.9988702,0.0008626859,0.9313445,0.9933031,1.0,0.21584015,0.7810037,0.9546295,0.84418845,0.047255013,9
124,3,0.6000478,0.9999999,0.9615319,0.5276035,0.8045511,0.99999845,0.6624627,0.66642827,1.0,0.42921188,0.98339766,0.999696,0.00024200242,0.9459768,0.99306047,1.0,0.27891147,0.99993086,0.99947995,0.9988777,0.55126196,12
125,3,0.6006678,0.9999968,0.96222675,0.52428377,0.9929367,0.99998915,0.49004203,0.6671479,1.0,0.8528895,0.9959572,0.98646355,0.18903215,0.9473869,0.99063325,1.0,0.414348,0.063968256,0.98598206,0.88131607,0.993349,17
126,3,0.600129,0.9997062,0.9217019,0.43729505,0.9981998,0.9993993,0.46627432,0.6661966,1.0,3.971502e-06,0.9971734,0.9995436,0.74067587,0.9919299,0.8810812,1.0,0.65602535,0.99988484,0.99046737,0.99800354,0.062608786,9
127,3,0.60083574,0.9980696,0.8542951,0.47118613,0.9994479,0.78813004,0.73716503,0.6668016,1.0,0.09284216,0.8661315,0.96864307,0.60569334,0.99418914,0.866631,0.99995685,0.3187722,0.9989569,0.27571312,0.9379306,0.20625192,9
128,3,0.5997119,0.9999049,0.26204592,0.4149776,0.98773813,0.84641653,0.20718326,0.66666,0.99952805,0.99979514,0.99972755,0.5994137,0.9980567,0.9806614,0.9992106,1.0,0.82119703,0.0053496966,0.8243816,0.97495335,1.00743e-07,20
129,3,0.6003397,0.9992643,0.8836505,0.66135275,0.94641924,0.9992361,0.7137808,0.666899,1.0,0.0026813338,0.8482841,0.9403435,0.63158685,0.9966066,0.79163563,0.9999908,0.5018867,0.99938905,0.99993646,0.9910663,0.17322217,9
130,3,0.6011528,0.027210495,0.8045693,0.71796316,0.9983614,0.99912804,0.5679571,0.66786385,0.9999808,0.8481123,0.14819469,0.9496517,0.988509,0.9956351,0.7752197,0.9962921,0.5637069,0.9998908,0.99994695,0.93279874,0.99523747,1
131,3,0.60006326,1.0,0.89116126,0.76963687,0.4807849,0.99997985,0.54700404,0.66661835,1.0,0.0003891983,0.9841357,0.9978156,0.07028606,0.9949832,0.92803186,0.99999094,0.5300542,0.9999982,0.0033872067,0.9990976,0.020493519,9
132,3,0.6010149,0.99806684,0.9859574,0.5794904,0.9968984,0.9999596,0.3867297,0.66743606,0.96266985,0.9999975,0.97459465,0.7236676,0.46221852,0.22661094,0.6081595,0.9999906,0.53722334,0.99981564,0.99995685,0.97085404,0.99944574,13
133,3,0.60046244,0.99998,0.9888782,0.37922442,0.76835334,0.9991529,0.20420048,0.66682875,0.99990094,0.998351,0.9997464,0.9960614,0.990511,0.98157805,0.9977812,1.0,0.8587483,0.10853994,0.0149709685,0.68084663,0.0005468764,20
134,3,0.6003232,0.9999378,0.8532754,0.54005516,0.9887263,0.9999989,0.6221364,0.6664016,1.0,0.0003316932,0.67837405,0.99999964,0.0031727143,0.99777454,0.9900559,0.9999999,0.3494416,0.99998426,4.2834913e-06,0.99912363,0.95669305,18
135,3,0.60052365,0.9999161,0.8030858,0.44569844,0.9907184,0.9999765,0.5539296,0.6666018,1.0,0.0024342698,0.018633107,1.0,0.8796403,0.8496234,0.975744,1.0,0.47381186,0.99996483,0.42771786,0.9731386,0.6285327,9
136,3,0.5996822,0.97357327,0.6546854,0.51410764,0.99485445,0.9990651,0.4043256,0.66697127,0.9997391,0.9999974,0.99055266,0.7252629,0.7130422,0.87209505,0.85458606,0.9999753,0.9096851,0.9707134,0.8705367,0.9649112,0.008733111,20
137,3,0.59969866,0.9997929,0.9690579,0.4911616,0.9357304,0.9053483,0.6128936,0.66689265,0.9993394,0.99998474,0.9892167,0.99996066,0.22694859,0.98454434,0.99570423,0.9999999,0.67769456,0.9957333,1.7910276e-07,0.82912725,0.04785991,18
138,3,0.6009492,0.99361056,0.85451007,0.51225406,0.9983662,0.99717295,0.4351652,0.66708165,0.9999012,0.990957,0.93353957,0.26456544,0.97701824,0.80191857,0.9462351,1.0,0.407745,0.75240535,0.99835384,0.99793494,0.9998871,11
139,3,0.60035914,0.9999999,0.9821946,0.47218168,0.90390646,0.9999342,0.45039052,0.6669843,1.0,0.0062960065,0.95348084,0.9987417,0.631374,0.9865741,0.974195,0.99999976,0.23314634,0.9971214,0.38495913,0.94894606,0.5909182,9
140,3,0.6006835,0.8768448,0.9794049,0.63825226,0.9979086,0.99911433,0.40937343,0.6672606,0.99941134,0.005349687,0.9149813,0.9796154,0.865043,0.99711704,0.6332089,0.99988925,0.29917607,0.9988695,0.99989295,0.98839617,0.999481,9
141,3,0.60022503,0.721235,0.32468852,0.5014242,0.9962268,0.9999497,0.22499898,0.66679573,0.99999964,0.9866136,0.9790566,0.04253891,0.95629823,0.99676406,0.93205625,0.9999062,0.8235092,0.60783327,0.9998535,0.9912663,0.0052902563,20
142,3,0.60014474,0.9223529,0.8437527,0.3800914,0.99924576,0.9857347,0.6694339,0.66644335,1.0,1.7945924e-07,0.99855095,0.9999951,0.60307807,0.99499714,0.9028951,0.9999907,0.522241,0.9992993,0.27984634,0.96618414,0.99939036,9
143,3,0.60021555,0.8790235,0.99892503,0.6733569,0.9711917,0.9992743,0.5962606,0.6672454,1.0,0.95575064,0.9941802,0.9995534,0.20937195,0.9918452,0.4243825,0.99689674,0.118560165,0.9935156,0.999042,0.7224241,0.99720323,16
144,3,0.599515,0.6633044,0.3802539,0.45577097,0.99677014,0.9852865,0.34148967,0.6669375,0.9998167,0.9977703,0.9987814,0.99836105,0.99725324,0.91363347,0.9890915,0.99999344,0.93151194,0.94266254,0.004442167,0.6604936,0.38196406,18
145,3,0.6006509,0.92680585,0.54138225,0.5117031,0.9800336,0.9999751,0.3696703,0.6670829,1.0,0.99993956,0.97641355,0.039842997,0.94761795,0.8196168,0.07583544,0.9999784,0.64705724,0.9997403,0.99992347,0.9012484,0.27307126,11
146,3,0.60042787,0.9999974,0.7512585,0.6414893,0.9979528,0.9998672,0.5657771,0.6670314,1.0,0.0003307428,0.9861941,0.9999733,0.9186868,0.9989875,0.9035211,0.99999976,0.44378796,0.97490066,0.48366794,0.9413048,0.008928933,9
147,3,0.5998268,0.99972194,0.9789258,0.45387545,0.84953606,0.99992657,0.728641,0.6662787,1.0,0.014769315,0.9987213,0.99999976,0.6169898,0.9968087,0.9561378,0.99999416,0.6015755,0.99999857,1.7722656e-05,0.991674,0.6461842,18
148,3,0.60055006,0.573824,0.9707248,0.46373683,0.9990639,0.9973061,0.3028221,0.66718197,0.99999154,0.9644635,0.9802919,0.90690476,0.8074758,0.9839135,0.96968967,0.9999987,0.7677288,0.99980956,0.99753904,0.90620214,0.6930103,6
149,3,0.60085213,0.99942374,0.9915405,0.5091556,0.9958901,0.9999509,0.46874824,0.66700023,1.0,2.6759424e-06,0.9944629,0.9834027,0.49534744,0.996514,0.54635656,0.9999999,0.50977564,0.98126286,0.9948677,0.9796037,0.69348496,9
150,3,0.60018265,0.9983525,0.9865736,0.47911403,0.8726133,0.99993694,0.61822635,0.66701865,0.9999999,0.99731183,0.9972518,0.99999607,0.45454156,0.99634606,0.9675015,0.99999857,0.519805,0.99606776,0.8006239,0.6001227,0.9972397,12
151,3,0.60064423,0.9468347,0.9968472,0.761169,0.9551955,0.9996387,0.41688704,0.6675761,1.0,0.71225345,0.2526308,0.9988901,0.97144,0.9980889,0.90275073,0.99999654,0.28233033,0.9999403,0.9999647,0.9626523,0.9995826,10
152,4,0.60060894,0.6942326,0.8399993,0.6932172,0.2487513,0.97136444,0.536741,0.66708875,1.0,0.9999882,0.6913261,0.002829742,0.66781104,0.4741622,0.2976385,0.99524695,0.28945583,0.99993145,0.9329186,0.9467661,0.9996093,11
153,4,0.6004115,0.9926576,0.42817345,0.79965985,0.029410042,0.9999764,0.80841905,0.66706383,1.0,0.99999976,0.99403137,0.9990332,0.99861825,0.99532914,0.26890498,0.99674463,0.16856666,0.99833244,0.9997472,0.9944786,0.99951553,4
154,4,0.6003458,0.9999871,0.4459092,0.74441445,6.680278e-05,0.9997501,0.44039848,0.6669599,1.0,0.90638447,0.9819526,0.99978775,0.9265262,0.98194987,0.35036552,0.99989355,0.52181834,0.99150753,0.9983564,0.99433494,0.9529434,4
155,4,0.59974754,0.0078682,0.90077907,0.62841654,0.016711205,0.99984825,0.78183156,0.66617465,0.9999999,1.0,0.9735606,0.9893337,0.99582845,0.44202682,0.6350932,0.9999229,0.3586313,0.9994618,0.99992955,0.6112771,0.24062198,1
156,4,0.60017776,0.9947149,0.19379674,0.7802198,0.0027682658,0.9999713,0.69444317,0.66668344,0.99999964,1.0,0.9836121,0.9951278,0.9992473,0.96189266,0.0574099,0.99694175,0.3268403,0.9998568,0.9999958,0.9681576,0.995017,4
157,4,0.60061675,0.98177606,0.94905436,0.6392844,0.027055843,0.99993765,0.6559483,0.66715086,1.0,0.9999056,0.84079605,0.7951998,0.8236737,0.83846074,0.9516856,0.99998605,0.46936128,0.993435,0.99989474,0.9501987,0.99576133,4
158,4,0.6011693,0.9999993,0.97164696,0.6831403,0.6980887,0.9999949,0.4735089,0.6676704,0.9999554,0.999997,0.69929874,0.99859613,0.07154332,0.11900881,0.45446897,0.99999905,0.6732061,0.999998,0.9999852,0.78183717,0.99988306,12
159,4,0.6009344,0.9992499,0.047111664,0.7141724,0.002179151,0.9996617,0.64242107,0.6665795,1.0,0.99997663,0.9893167,0.9983931,0.9651129,0.9936946,0.12023733,0.98182845,0.7357393,0.9818688,0.9995165,0.9507859,0.9995152,4
160,4,0.6005129,0.60574293,0.42200556,0.5673061,0.018861784,0.999295,0.44859096,0.66680014,1.0,0.9995127,0.9298949,0.9992065,0.9784495,0.9914957,0.5400254,0.0061587594,0.20224324,0.99475926,0.9995983,0.062018674,0.9999647,15
161,4,0.6004955,0.9999602,0.7022123,0.77453357,0.12077796,0.999997,0.70440155,0.66712445,1.0,1.0,0.86038053,0.46742442,0.25750193,0.44204107,0.7247748,0.99999475,0.27252078,0.99985194,0.99999976,0.9717539,0.9992392,4
162,4,0.6007355,0.5861095,0.66955656,0.81317455,0.00035469662,0.9998801,0.6098868,0.66745526,1.0,0.99999654,0.9185748,0.9611055,0.90144217,0.99898726,0.6230551,0.9999634,0.501114,0.9996785,0.99999464,0.97147095,0.99956995,4
163,4,0.60071856,0.54026425,0.97747576,0.7114363,1.392348e-05,0.99997246,0.6053152,0.6675961,0.99986136,0.9994941,0.9853081,0.96696544,0.86983454,0.963203,0.7458231,0.99951863,0.8241166,0.999749,0.9999175,0.9434546,0.9995536,4
164,4,0.6006288,0.9989083,0.9651279,0.76018345,0.0056947586,0.9997857,0.40396506,0.6675592,1.0,0.9999931,0.93227875,0.97901696,0.98161733,0.9723652,0.41854343,0.99958855,0.27128115,0.99997807,0.9999949,0.97279805,0.9998272,4
165,4,0.60004836,0.99984384,0.80448455,0.74607754,0.97746724,0.999658,0.541766,0.6668575,1.0,0.9999969,0.059890456,0.57357943,0.58952117,0.9802076,0.43146336,0.9999732,0.33367717,0.99999976,0.9976452,0.56972164,0.048542295,20
166,4,0.5992054,0.61565703,0.9503321,0.6262953,0.9609107,0.99946326,0.39447927,0.66650945,1.0,5.6481804e-07,0.9987913,0.99621046,0.8809479,0.7503971,0.77014995,0.9997522,0.07817623,0.9997601,0.9717753,0.060078774,0.9525348,9
167,4,0.6005013,0.88164204,0.67463,0.8411051,0.00040531176,0.99998987,0.75481004,0.66663146,1.0,0.99990904,0.990368,0.9468623,0.9199375,0.9971022,0.51249695,0.9270652,0.26165313,0.99991834,0.9989505,0.99509877,0.999635,4
168,4,0.6007616,0.7462318,0.9582481,0.7335128,0.002486589,0.9999876,0.6354925,0.6675371,1.0,0.9999995,0.92760134,0.9989322,0.9992193,0.9986713,0.57382536,0.9449675,0.48269945,0.9962101,0.9999994,0.9680646,0.9990176,4
169,4,0.6001804,0.99999917,0.13405323,0.703969,0.33626026,0.99997807,0.80792683,0.66675127,1.0,1.0,0.6709232,0.9994143,0.11053646,0.9913584,0.9140881,0.99998116,0.5840246,0.999721,0.99999654,0.31740722,0.9492644,12
170,4,0.60142076,0.9071784,0.9507529,0.81290895,9.429828e-05,0.999992,0.7148773,0.66788346,1.0,1.0,0.9819796,0.99786586,0.9958305,0.9992729,0.66011447,0.9997099,0.49503118,0.9986212,0.9999852,0.9531415,0.99986446,4
171,4,0.6002698,0.43859902,0.38572195,0.6918071,0.03661137,0.999788,0.66569775,0.6670391,1.0,0.9999999,0.8143045,0.99983776,0.9289255,0.9831306,0.6682584,0.9999975,0.32686606,0.998719,0.9999969,0.97417045,0.9993937,4
172,4,0.5999109,0.99994195,0.9645268,0.46650085,0.64852715,0.9999887,0.6256741,0.6664377,1.0,0.9999994,0.99572694,0.9999069,0.98598623,0.99876773,0.9475937,0.99999523,0.6745895,0.99435544,0.0023615058,0.9904103,0.24137345,18
173,4,0.6006565,0.35949984,0.9536531,0.7422525,3.368507e-08,0.9998658,0.6502527,0.66702294,1.0,1.0,0.9865479,0.122210845,0.97845185,0.31962508,0.6201075,0.8502605,0.3771283,0.9999069,0.999948,0.7627769,0.815461,4
174,4,0.60065866,0.9930321,0.99287015,0.7280799,3.12582e-05,0.9952538,0.5155448,0.66711646,0.9999982,0.9999894,0.98614526,0.5655555,0.9960763,0.9932156,0.18786216,0.8201654,0.6167922,0.9999033,0.9964174,0.53734094,0.6431433,4
175,4,0.6009198,0.82840174,0.98528177,0.81273323,0.075050995,0.99998724,0.5747047,0.66745526,0.99993515,0.99999976,0.98060524,0.9896221,0.99159825,0.9991371,0.36026806,0.99993384,0.4314253,0.9992705,0.999997,0.963519,0.99950135,4
176,4,0.60091627,0.21566398,0.90104204,0.7222064,0.022187352,0.999759,0.5047779,0.66758573,0.9999914,0.9995716,0.9637911,0.04926214,0.9994454,0.9979233,0.7432457,0.41988268,0.642769,0.9999764,0.99946135,0.92629486,0.9978573,4
177,4,0.6007618,0.74448204,0.80923885,0.7732896,0.23862913,0.9999509,0.65368426,0.6676842,0.99999976,0.9999968,0.839037,0.028924722,0.9827901,0.9993345,0.47434455,0.9980743,0.34713715,0.9998363,0.99999917,0.97471046,0.99952507,11
178,4,0.6008919,0.5751206,0.8344684,0.68298453,0.10100013,0.9998779,0.5933245,0.6677675,1.0,0.9909469,0.8369485,0.99485826,0.9898906,0.994605,0.40806848,0.9955974,0.5442225,0.99992263,0.9999893,0.90841,0.9972083,4
179,4,0.60041124,0.9784322,0.44665414,0.63677764,0.46131727,0.9999974,0.5126572,0.66720223,0.99999714,0.99991584,0.9322595,0.9980248,0.6525474,0.98008174,0.9411312,0.99957186,0.81007427,0.99984586,0.99999666,0.024685685,0.9991239,19
180,4,0.60032237,0.9951382,0.93722624,0.74928695,0.0014005883,0.9998363,0.6660103,0.6667352,1.0,0.9999355,0.9049396,0.9700533,0.85962933,0.9931825,0.4333663,0.9999492,0.455271,0.99996054,0.9999907,0.99289364,0.9993999,4
181,4,0.6011659,0.36605358,0.98148096,0.71223694,0.00022515644,0.9999913,0.55055594,0.6676757,0.9999974,0.99998283,0.894417,0.99922335,0.9761948,0.9991315,0.22717722,0.99922323,0.71578753,0.9997497,0.9999907,0.8890223,0.99490815,4
182,4,0.60152036,0.903965,0.97267187,0.7910098,0.0012035049,0.9999232,0.60595256,0.6679407,0.99966574,0.99991906,0.98305833,0.99619603,0.9940632,0.99964046,0.72732645,0.91438526,0.6654445,0.9999732,0.99998283,0.98339856,0.99999416,4
183,4,0.60082996,0.99996173,0.8621893,0.60411346,0.00015543257,0.9996056,0.5104123,0.6672349,1.0,0.99937683,0.77610755,0.17960498,0.108960666,0.66113824,0.07638268,0.99999774,0.4673694,0.99982625,0.99993443,0.9370982,0.42972112,4
184,4,0.6003526,0.16066578,0.494585,0.7730863,0.0069647487,0.99993026,0.5259478,0.6672907,0.9999989,0.9999871,0.80854654,0.9877131,0.9989334,0.9995478,0.36066025,0.9999857,0.5841641,0.9982849,0.9999969,0.8655251,0.99825746,4
185,4,0.60017407,0.9999925,0.86183923,0.7209894,0.0062604495,0.9999838,0.78658336,0.6666372,1.0,1.0,0.9942721,0.9798095,0.7163155,0.8680148,0.25415328,0.99935526,0.39391437,0.99061877,0.9999585,0.18842067,0.6684122,4
186,4,0.5998336,0.9874792,0.7859366,0.7738102,0.037616912,0.86156785,0.4537491,0.6667762,1.0,0.91413814,0.7172313,0.995161,0.97751975,0.97258073,0.20150287,0.9999578,0.14954157,0.9999958,0.999925,0.99273235,0.7943006,4
187,4,0.6002253,0.9999999,0.95587677,0.6574784,0.0029285066,0.9999908,0.59398997,0.66615933,1.0,0.9997383,0.99679214,0.9997892,0.8281684,0.97144204,0.47167808,0.9999938,0.23365612,0.99999285,0.9900685,0.48180553,0.9740415,4
188,4,0.60047174,0.9965264,0.6987763,0.73288876,5.9092235e-05,0.99994075,0.50913405,0.66725266,0.999992,0.999995,0.987927,0.007123475,0.9861466,0.9972602,0.20494191,0.9997683,0.80194724,0.9999293,0.9991497,0.9030177,0.99272996,4
189,4,0.60070795,0.9996754,0.2931025,0.51509416,0.99509627,0.9949275,0.71065557,0.666837,1.0,0.99999785,0.9771179,0.2926884,0.099414825,0.9271938,0.9026861,0.9999999,0.47462684,0.99739766,0.070661105,0.056992378,0.6990671,19
190,4,0.5998026,0.9785891,0.93869084,0.78226537,0.001113394,0.9998901,0.6724865,0.6671709,1.0,0.9999999,0.9812181,0.99255425,0.99936825,0.9336767,0.6707141,0.9990132,0.29096323,0.99967694,0.9999361,0.9570362,0.9990951,4
191,4,0.60043055,0.9303566,0.93701375,0.81468964,0.020330876,0.99996567,0.71393293,0.66728294,1.0,0.99994016,0.98477423,0.9941051,0.99699616,0.99035877,0.6440704,0.9999385,0.39716893,0.9993013,0.999998,0.9836573,0.9724258,4
192,4,0.600993,0.99975485,0.99503595,0.77032596,0.0007309003,0.99991333,0.4766553,0.66761005,1.0,0.9999994,0.8190361,0.9939306,0.37361217,0.97940695,0.8990874,0.9999993,0.2947408,0.999984,0.9999939,0.98387516,0.9997174,4
193,4,0.6001825,0.9999976,0.9957903,0.391669,0.720986,0.99902284,0.56684405,0.6665116,1.0,0.00022992854,0.9995505,0.99996924,0.9730707,0.9718946,0.9880656,0.9999987,0.37500635,0.99998367,3.9418902e-11,0.93440765,0.98516893,18
194,4,0.6004963,0.99999654,0.20829467,0.6673377,0.1500429,0.99998915,0.60618454,0.6662503,1.0,0.9999988,0.9995067,0.9978358,0.6333085,0.7380996,0.9813958,0.999997,0.54328156,0.9998202,0.999944,0.062275533,0.8694548,19
195,4,0.5998271,0.9846229,0.20635691,0.687004,0.00011887534,0.99911124,0.57311505,0.66694385,1.0,0.9981572,0.7857383,0.9852878,0.22520682,0.94336486,0.25076798,0.9989293,0.25744325,0.99989617,0.9996239,0.8942545,0.9883559,4
196,4,0.60101604,0.9760508,0.97184616,0.78712606,0.047980543,0.99995506,0.628288,0.6676247,1.0,0.9999286,0.9927476,0.77099186,0.9969087,0.99655724,0.4492869,0.5368839,0.15096292,0.99997807,0.99995935,0.98864335,0.9962817,4
197,4,0.59991705,0.9999912,0.7411112,0.783094,0.010997247,0.999987,0.6357567,0.6667429,1.0,0.99999976,0.9398356,0.84866476,0.2836804,0.8574776,0.33137596,0.99999785,0.37801152,0.9999337,0.9999999,0.99762577,0.99993026,4
198,4,0.6007909,1.0,0.9137785,0.6165353,0.5407928,0.9997831,0.41052425,0.667362,0.99976104,0.9999784,0.99619114,0.98294455,0.90211076,0.99986994,0.7864754,0.99513656,0.8398192,0.99991107,0.00783278,0.05506281,0.00345695,20
199,4,0.5999616,0.9867597,0.48743823,0.60515386,0.36596265,0.99978656,0.65428454,0.6668169,1.0,0.9985794,0.9668996,0.9999995,0.95383686,0.9922713,0.98415226,0.99999535,0.3304513,0.9876944,0.14918521,0.18666713,0.92830276,18
